Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
1998,1,3,21,0,0,4,0.7,218.5,-0.435760246,-0.54782571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,3,21,30,0,4,0.7,218.5,-0.435760246,-0.54782571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,3,22,0,0,4,0.7,220.6,-0.455541952,-0.531489915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,3,22,30,0,4,0.7,220.6,-0.455541952,-0.531489915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,3,23,0,0,4,0.7,221.5,-0.463834034,-0.524269005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,3,23,30,0,7,0.6,221.5,-0.397572029,-0.449373432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,0,0,0,7,0.6,221.2,-0.395213676,-0.451448945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,0,30,0,7,0.6,221.2,-0.395213676,-0.451448945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,1,0,0,7,0.6,221.4,-0.396787119,-0.450066642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,1,30,0,4,0.5,221.4,-0.330655933,-0.375055535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,2,0,0,4,0.5,220.9,-0.327370407,-0.377926735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,2,30,0,4,0.5,220.9,-0.327370407,-0.377926735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,3,0,0,4,0.5,222.6,-0.338437985,-0.368048544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,3,30,0,4,0.5,222.6,-0.338437985,-0.368048544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,4,0,0,4,0.5,223.9,-0.346700914,-0.360275556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,4,30,0,4,0.5,223.9,-0.346700914,-0.360275556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,5,0,0,4,0.5,220.7,-0.326049202,-0.379067168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,5,30,0,4,0.5,220.7,-0.326049202,-0.379067168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,6,0,0,4,0.5,215.5,-0.290351478,-0.407057759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,6,30,0,4,0.5,215.5,-0.290351478,-0.407057759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,7,0,0,4,0.5,212,-0.264959632,-0.424024048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,7,30,0,4,0.5,212,-0.264959632,-0.424024048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,8,0,0,7,0.5,214.4,-0.282483502,-0.412556749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,8,30,0,7,0.5,214.4,-0.282483502,-0.412556749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,9,0,0,4,0.6,220.2,-0.387274613,-0.458277617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,9,30,0,4,0.5,220.2,-0.322728844,-0.381898014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,10,0,0,4,0.5,215.7,-0.291770606,-0.406041763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,10,30,0,4,0.5,215.7,-0.291770606,-0.406041763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,11,0,0,4,0.6,211.3,-0.311711467,-0.512675298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,11,30,0,4,0.6,211.3,-0.311711467,-0.512675298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,12,0,0,4,0.6,213.6,-0.33203493,-0.499752744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,12,30,0,4,0.5,213.6,-0.276695775,-0.41646062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,13,0,0,4,0.5,216.3,-0.296006589,-0.402964141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,13,30,87,4,0.4,216.3,-0.236805272,-0.322371313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,14,0,82,4,0.4,215.8,-0.23398307,-0.324425528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,14,30,0,4,0.3,215.8,-0.175487302,-0.243319146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,15,0,0,4,0.3,211.2,-0.155408103,-0.256609278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,15,30,0,3,0.3,211.2,-0.155408103,-0.256609278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,16,0,493,0,0.3,201.4,-0.109463035,-0.279316745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,16,30,321,4,0.3,201.4,-0.109463035,-0.279316745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,17,0,0,4,0.3,199.2,-0.098659994,-0.283312911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1,4,17,30,0,4,0.3,199.2,-0.098659994,-0.283312911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
