Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1064999,-,-,-,40.45,-79.98,-5,272,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,Cloud Type,Wind Speed,Wind Direction,wind_x,wind_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,0,0,0,0,0.3,189.4,-0.048997789,-0.295971648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,0,30,0,0,0.3,189.4,-0.048997789,-0.295971648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,1,0,0,0,0.3,185.4,-0.028232494,-0.298668589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,1,30,0,0,0.3,185.4,-0.028232494,-0.298668589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,2,0,0,0,0.3,181.2,-0.006282726,-0.299934205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,2,30,0,0,0.3,181.2,-0.006282726,-0.299934205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,3,0,0,0,0.3,178.8,0.006282726,-0.299934205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,3,30,0,0,0.2,178.8,0.004188484,-0.199956137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,4,0,0,0,0.2,176.3,0.012906462,-0.199583124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,4,30,0,0,0.2,176.3,0.012906462,-0.199583124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,5,0,0,0,0.2,173.9,0.021252814,-0.198867589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,5,30,0,0,0.2,173.9,0.021252814,-0.198867589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,6,0,0,1,0.3,170.4,0.050030624,-0.295798811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,6,30,0,0,0.3,170.4,0.050030624,-0.295798811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,7,0,0,0,0.3,171.8,0.04278868,-0.296932869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,7,30,0,0,0.3,171.8,0.04278868,-0.296932869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,8,0,217,0,0.4,183.1,-0.021631525,-0.399414668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,8,30,484,0,0.4,183.1,-0.021631525,-0.399414668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,9,0,655,0,0.4,193,-0.089980422,-0.389748026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,9,30,745,0,0.4,193,-0.089980422,-0.389748026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,10,0,823,0,0.4,186.9,-0.048054736,-0.397102937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,10,30,860,0,0.3,186.9,-0.036041052,-0.297827203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,11,0,891,0,0.3,183.9,-0.020404587,-0.299305284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,11,30,904,0,0.3,183.9,-0.020404587,-0.299305284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,12,0,904,0,0.3,184,-0.020926942,-0.299269215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,12,30,900,0,0.3,184,-0.020926942,-0.299269215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,13,0,874,0,0.3,184.1,-0.021449233,-0.299232235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,13,30,855,0,0.3,184.1,-0.021449233,-0.299232235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,14,0,799,0,0.3,177.9,0.010993113,-0.299798518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,14,30,760,0,0.3,177.9,0.010993113,-0.299798518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,15,0,679,0,0.3,167.1,0.066975035,-0.292428358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,15,30,600,0,0.5,167.1,0.111625058,-0.487380597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,16,0,473,7,0.8,170.2,0.136167599,-0.788326319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,16,30,291,1,0.7,170.2,0.119146649,-0.689785529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,17,0,0,0,0.7,176.3,0.045172616,-0.698540933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,17,30,0,0,0.5,176.3,0.032266154,-0.498957809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,18,0,0,4,0.3,181.2,-0.006282726,-0.299934205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,18,30,0,4,0.3,181.2,-0.006282726,-0.299934205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,19,0,0,4,0.3,186,-0.031358539,-0.298356569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,19,30,0,4,0.3,186,-0.031358539,-0.298356569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,20,0,0,1,0.3,190.1,-0.052610018,-0.295350954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,20,30,0,1,0.3,190.1,-0.052610018,-0.295350954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,21,0,0,4,0.4,192.4,-0.085894131,-0.390668911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,21,30,0,4,0.4,192.4,-0.085894131,-0.390668911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,22,0,0,7,0.4,192.5,-0.086575846,-0.390518403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,22,30,0,7,0.4,192.5,-0.086575846,-0.390518403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,23,0,0,7,0.4,191.6,-0.080431168,-0.3918301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,1,23,30,0,7,0.3,191.6,-0.060323376,-0.293872575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,0,0,0,7,0.3,184.5,-0.023537729,-0.2990752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,0,30,0,4,0.3,184.5,-0.023537729,-0.2990752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,1,0,0,7,0.4,173.4,0.04597486,-0.397349106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,1,30,0,7,0.4,173.4,0.04597486,-0.397349106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,2,0,0,7,0.4,176.6,0.023722549,-0.399295931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,2,30,0,7,0.4,176.6,0.023722549,-0.399295931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,3,0,0,7,0.4,186.9,-0.048054736,-0.397102937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,3,30,0,7,0.4,186.9,-0.048054736,-0.397102937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,4,0,0,7,0.5,193.4,-0.115873952,-0.486387939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,4,30,0,7,0.4,193.4,-0.092699161,-0.389110351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,5,0,0,7,0.4,199.6,-0.134180628,-0.376822981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,5,30,0,7,0.4,199.6,-0.134180628,-0.376822981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,6,0,0,7,0.4,206.9,-0.180973884,-0.356719012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,6,30,0,4,0.4,206.9,-0.180973884,-0.356719012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,7,0,0,0,0.5,212.3,-0.267176175,-0.422630917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,7,30,0,0,0.5,212.3,-0.267176175,-0.422630917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,8,0,69,0,0.6,215.2,-0.34585939,-0.490286939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,8,30,27,3,0.5,215.2,-0.288216158,-0.408572449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,9,0,434,0,0.5,206.4,-0.22231759,-0.44785588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,9,30,257,3,0.5,206.4,-0.22231759,-0.44785588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,10,0,613,0,0.5,196.9,-0.145351097,-0.478406792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,10,30,324,3,0.6,196.9,-0.174421316,-0.57408815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,11,0,401,8,0.7,196.9,-0.203491536,-0.669769509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,11,30,382,4,0.7,196.9,-0.203491536,-0.669769509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,12,0,12,4,0.8,198.7,-0.256490392,-0.757768222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,12,30,0,4,0.8,198.7,-0.256490392,-0.757768222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,13,0,89,4,0.9,203.4,-0.357433102,-0.825979163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,13,30,6,4,0.8,203.4,-0.317718313,-0.734203701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,14,0,0,4,0.8,204.2,-0.327938427,-0.729696093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,14,30,378,8,0.8,204.2,-0.327938427,-0.729696093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,15,0,61,7,0.8,206.9,-0.361947767,-0.713438024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,15,30,467,7,0.8,206.9,-0.361947767,-0.713438024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,16,0,360,7,0.8,212,-0.423935411,-0.678438477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,16,30,225,4,0.8,212,-0.423935411,-0.678438477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,17,0,0,7,0.9,214.9,-0.514931286,-0.738136688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,17,30,0,8,0.9,214.9,-0.514931286,-0.738136688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,18,0,0,4,0.9,217.4,-0.546638256,-0.714973158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,18,30,0,4,0.8,217.4,-0.485900672,-0.635531696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,19,0,0,4,0.8,218.4,-0.496918224,-0.626954766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,19,30,0,4,0.8,218.4,-0.496918224,-0.626954766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,20,0,0,4,0.8,219.5,-0.508862576,-0.617299667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,20,30,0,4,0.8,219.5,-0.508862576,-0.617299667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,21,0,0,4,0.8,221.4,-0.529049492,-0.600088856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,21,30,0,4,0.8,221.4,-0.529049492,-0.600088856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,22,0,0,7,0.8,222.9,-0.544576695,-0.586034319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,22,30,0,7,0.7,222.9,-0.476504608,-0.512780029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,23,0,0,6,0.7,222.2,-0.470204413,-0.518563217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,2,23,30,0,6,0.6,222.2,-0.403032354,-0.444482758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,0,0,0,6,0.6,219.4,-0.380838308,-0.463640144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,0,30,0,7,0.6,219.4,-0.380838308,-0.463640144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,1,0,0,7,0.6,210.8,-0.307225719,-0.515375938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,1,30,0,7,0.6,210.8,-0.307225719,-0.515375938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,2,0,0,7,0.7,215.5,-0.406492069,-0.569880863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,2,30,0,7,0.7,215.5,-0.406492069,-0.569880863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,3,0,0,8,0.7,214.3,-0.394468234,-0.578268806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,3,30,0,4,0.6,214.3,-0.338115629,-0.495658977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,4,0,0,8,0.6,214.5,-0.339843742,-0.494475713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,4,30,0,8,0.5,214.5,-0.283203118,-0.412063094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,5,0,0,8,0.5,217.2,-0.302299557,-0.398264959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,5,30,0,8,0.4,217.2,-0.241839646,-0.318611967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,6,0,0,4,0.4,224.2,-0.278866041,-0.286764243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,6,30,0,7,0.4,224.2,-0.278866041,-0.286764243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,7,0,0,8,0.4,237.6,-0.33773117,-0.214330718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,7,30,0,7,0.3,237.6,-0.253298378,-0.160748038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,8,0,0,7,0.3,230.4,-0.231153973,-0.191227197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,8,30,0,7,0.3,230.4,-0.231153973,-0.191227197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,9,0,0,4,0.4,220.5,-0.259779219,-0.304162386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,9,30,0,4,0.4,220.5,-0.259779219,-0.304162386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,10,0,35,4,0.4,213.7,-0.221937771,-0.332781649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,10,30,0,4,0.4,213.7,-0.221937771,-0.332781649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,11,0,0,4,0.4,206.8,-0.180351016,-0.357034327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,11,30,146,4,0.4,206.8,-0.180351016,-0.357034327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,12,0,11,4,0.4,195.1,-0.104201803,-0.386189052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,12,30,0,4,0.4,195.1,-0.104201803,-0.386189052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,13,0,126,7,0.4,181,-0.006980963,-0.399939078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,13,30,0,4,0.4,181,-0.006980963,-0.399939078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,14,0,11,8,0.5,167,0.112475527,-0.487185032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,14,30,81,8,0.4,167,0.089980422,-0.389748026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,15,0,291,8,0.4,154.4,0.1728343,-0.360733011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,15,30,222,4,0.4,154.4,0.1728343,-0.360733011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,16,0,194,8,0.4,144.7,0.23114305,-0.326455036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,16,30,106,7,0.4,144.7,0.23114305,-0.326455036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,17,0,0,7,0.5,140.7,0.316690436,-0.386920105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,17,30,0,8,0.5,140.7,0.316690436,-0.386920105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,18,0,0,7,0.6,149,0.309022845,-0.51430038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,18,30,0,7,0.6,149,0.309022845,-0.51430038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,19,0,0,6,0.6,169.2,0.112428789,-0.58937235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,19,30,0,6,0.6,169.2,0.112428789,-0.58937235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,20,0,0,6,0.7,178.8,0.014659694,-0.699846478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1,3,20,30,0,6,0.7,178.8,0.014659694,-0.699846478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
