Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1064999,-,-,-,40.45,-79.98,-5,272,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,Cloud Type,Wind Speed,Wind Direction,wind_x,wind_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,0,0,0,0,0.4,259.8,-0.393678243,-0.070833896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,0,30,0,0,0.4,259.8,-0.393678243,-0.070833896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,1,0,0,0,0.4,257.3,-0.390213818,-0.087938482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,1,30,0,4,0.4,257.3,-0.390213818,-0.087938482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,2,0,0,4,0.4,264.2,-0.397952284,-0.040422519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,2,30,0,1,0.4,264.2,-0.397952284,-0.040422519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,3,0,0,4,0.4,264.7,-0.398289879,-0.036948235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,3,30,0,8,0.4,264.7,-0.398289879,-0.036948235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,4,0,0,1,0.4,265.9,-0.398976313,-0.028598978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,4,30,0,8,0.4,265.9,-0.398976313,-0.028598978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,5,0,0,8,0.4,264.4,-0.39809096,-0.03903316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,5,30,0,7,0.4,264.4,-0.39809096,-0.03903316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,6,0,0,8,0.4,266.1,-0.399073712,-0.027206116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,6,30,0,8,0.4,266.1,-0.399073712,-0.027206116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,7,0,0,8,0.4,266.3,-0.399166247,-0.025812923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,7,30,0,7,0.4,266.3,-0.399166247,-0.025812923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,8,0,0,8,0.4,270.3,-0.399994517,0.002094386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,8,30,115,7,0.4,270.3,-0.399994517,0.002094386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,9,0,315,7,0.4,279.2,-0.394854506,0.063952475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,9,30,108,4,0.4,279.2,-0.394854506,0.063952475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,10,0,132,4,0.4,298.9,-0.350185811,0.193312953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,10,30,68,7,0.4,298.9,-0.350185811,0.193312953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,11,0,80,4,0.5,311,-0.37735479,0.328029514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,11,30,268,7,0.5,311,-0.37735479,0.328029514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,12,0,291,7,0.5,313.8,-0.360880114,0.346071587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,12,30,141,7,0.5,313.8,-0.360880114,0.346071587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,13,0,95,7,0.5,312.9,-0.366271449,0.340360434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,13,30,208,4,0.5,312.9,-0.366271449,0.340360434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,14,0,288,7,0.5,313,-0.365676851,0.34099918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,14,30,143,7,0.4,313,-0.292541481,0.272799344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,15,0,44,7,0.4,314.3,-0.286277093,0.279366114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,15,30,53,4,0.3,314.3,-0.21470782,0.209524586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,16,0,20,7,0.3,313,-0.21940611,0.204599508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,16,30,0,7,0.3,313,-0.21940611,0.204599508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,17,0,0,1,0.3,310.1,-0.22947642,0.193237089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,17,30,0,0,0.3,310.1,-0.22947642,0.193237089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,18,0,0,7,0.3,306.4,-0.241468139,0.178025666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,18,30,0,7,0.3,306.4,-0.241468139,0.178025666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,19,0,0,7,0.3,302.2,-0.25385795,0.159862883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,19,30,0,7,0.3,302.2,-0.25385795,0.159862883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,20,0,0,7,0.4,299.4,-0.348485524,0.196361501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,20,30,0,7,0.4,299.4,-0.348485524,0.196361501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,21,0,0,7,0.4,296.6,-0.357661695,0.179103635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,21,30,0,7,0.4,296.6,-0.357661695,0.179103635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,22,0,0,7,0.4,296.7,-0.357348555,0.179727599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,22,30,0,7,0.4,296.7,-0.357348555,0.179727599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,23,0,0,7,0.4,298.2,-0.352521381,0.189020306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,1,23,30,0,1,0.4,298.2,-0.352521381,0.189020306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,0,0,0,1,0.5,297.8,-0.442290488,0.23319332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,0,30,0,1,0.5,297.8,-0.442290488,0.23319332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,1,0,0,7,0.5,295.3,-0.452041275,0.213678932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,1,30,0,4,0.5,295.3,-0.452041275,0.213678932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,2,0,0,10,0.5,292.4,-0.462273017,0.190535188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,2,30,0,4,0.5,292.4,-0.462273017,0.190535188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,3,0,0,4,0.6,288.8,-0.567989556,0.193359417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,3,30,0,1,0.6,288.8,-0.567989556,0.193359417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,4,0,0,4,0.6,283.7,-0.582929472,0.142102888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,4,30,0,1,0.6,283.7,-0.582929472,0.142102888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,5,0,0,1,0.6,280.7,-0.589567678,0.111399969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,5,30,0,4,0.5,280.7,-0.491306398,0.092833308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,6,0,0,0,0.5,282.2,-0.488707947,0.105662398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,6,30,0,1,0.5,282.2,-0.488707947,0.105662398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,7,0,0,4,0.5,287,-0.478152378,0.146185852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,7,30,0,4,0.5,287,-0.478152378,0.146185852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,8,0,0,4,0.5,288.3,-0.474712739,0.156996228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,8,30,47,4,0.5,288.3,-0.474712739,0.156996228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,9,0,134,4,0.6,293.4,-0.550652775,0.238288734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,9,30,144,4,0.6,293.4,-0.550652775,0.238288734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,10,0,360,4,0.7,301.1,-0.599386959,0.36157333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,10,30,724,1,0.7,301.1,-0.599386959,0.36157333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,11,0,263,4,0.7,307.5,-0.555347338,0.426133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,11,30,786,1,0.7,307.5,-0.555347338,0.426133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,12,0,524,4,0.7,309.5,-0.540137208,0.445254754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,12,30,439,4,0.7,309.5,-0.540137208,0.445254754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,13,0,566,4,0.7,305,-0.573406431,0.401503505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,13,30,336,4,0.7,305,-0.573406431,0.401503505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,14,0,448,4,0.7,298.5,-0.615171979,0.334011132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,14,30,740,0,0.6,298.5,-0.527290268,0.286295256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,15,0,709,0,0.6,293,-0.552302912,0.234438677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,15,30,631,0,0.6,293,-0.552302912,0.234438677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,16,0,526,0,0.6,288.8,-0.567989556,0.193359417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,16,30,338,0,0.5,288.8,-0.47332463,0.161132848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,17,0,0,0,0.5,285.6,-0.481581283,0.13445991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,17,30,0,0,0.5,285.6,-0.481581283,0.13445991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,18,0,0,0,0.5,282.9,-0.487380597,0.111625058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,18,30,0,0,0.5,282.9,-0.487380597,0.111625058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,19,0,0,0,0.5,280.8,-0.491143625,0.093690657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,19,30,0,0,0.5,280.8,-0.491143625,0.093690657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,20,0,0,0,0.5,273.4,-0.499119914,0.029653187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,20,30,0,1,0.5,273.4,-0.499119914,0.029653187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,21,0,0,4,0.5,265.9,-0.498720391,-0.035748722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,21,30,0,1,0.5,265.9,-0.498720391,-0.035748722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,22,0,0,1,0.5,262.4,-0.49560777,-0.066128195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,22,30,0,4,0.4,262.4,-0.396486216,-0.052902556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,23,0,0,4,0.4,255.7,-0.387606293,-0.098799605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,2,23,30,0,4,0.4,255.7,-0.387606293,-0.098799605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,0,0,0,1,0.4,253.8,-0.384117474,-0.111596442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,0,30,0,4,0.4,253.8,-0.384117474,-0.111596442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,1,0,0,4,0.4,251,-0.37820743,-0.130227262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,1,30,0,0,0.4,251,-0.37820743,-0.130227262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,2,0,0,0,0.4,248.9,-0.373181414,-0.143998723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,2,30,0,0,0.4,248.9,-0.373181414,-0.143998723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,3,0,0,0,0.5,243.4,-0.447077118,-0.223879544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,3,30,0,0,0.5,243.4,-0.447077118,-0.223879544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,4,0,0,0,0.5,238.6,-0.426775399,-0.260504816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,4,30,0,0,0.5,238.6,-0.426775399,-0.260504816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,5,0,0,0,0.5,232.1,-0.394542042,-0.3071426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,5,30,0,0,0.5,232.1,-0.394542042,-0.3071426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,6,0,0,0,0.6,227.3,-0.440948757,-0.406895802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,6,30,0,0,0.6,227.3,-0.440948757,-0.406895802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,7,0,0,1,0.6,215.6,-0.349273782,-0.487860457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,7,30,0,1,0.5,215.6,-0.291061485,-0.406550381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,8,0,188,1,0.5,217.5,-0.304380715,-0.39667667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,8,30,458,1,0.5,217.5,-0.304380715,-0.39667667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,9,0,625,0,0.6,222.2,-0.403032354,-0.444482758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,9,30,721,0,0.6,222.2,-0.403032354,-0.444482758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,10,0,807,0,0.7,224.2,-0.488015572,-0.501837425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,10,30,849,0,0.7,224.2,-0.488015572,-0.501837425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,11,0,888,0,0.8,221.8,-0.533225976,-0.5963808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,11,30,906,0,0.8,221.8,-0.533225976,-0.5963808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,12,0,918,1,0.8,219.1,-0.504540646,-0.620837126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,12,30,919,0,0.8,219.1,-0.504540646,-0.620837126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,13,0,911,0,0.9,217.8,-0.551616348,-0.711139511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,13,30,894,0,0.9,217.8,-0.551616348,-0.711139511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,14,0,863,0,0.9,219.7,-0.574891036,-0.6924596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,14,30,825,0,0.8,219.7,-0.511014254,-0.615519644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,15,0,231,4,0.8,224,-0.555726696,-0.57547184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,15,30,39,4,0.7,224,-0.486260859,-0.50353786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,16,0,14,7,0.7,227.1,-0.512780029,-0.476504608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,16,30,337,1,0.7,227.1,-0.512780029,-0.476504608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,17,0,0,1,0.7,227,-0.511947591,-0.477398852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,17,30,0,1,0.7,227,-0.511947591,-0.477398852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,18,0,0,7,0.7,226.5,-0.50776206,-0.481848203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,18,30,0,7,0.7,226.5,-0.50776206,-0.481848203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,19,0,0,1,0.7,226.7,-0.50944093,-0.480072847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,19,30,0,7,0.7,226.7,-0.50944093,-0.480072847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,20,0,0,7,0.7,228.1,-0.521018082,-0.467482789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,20,30,0,4,0.6,228.1,-0.446586928,-0.400699533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,1,3,21,0,0,4,0.6,230.4,-0.462307946,-0.382454394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
