Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1064999,-,-,-,40.45,-79.98,-5,272,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,Cloud Type,Wind Speed,Wind Direction,wind_x,wind_y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,0,0,0,8,0.7,262.6,-0.694169814,-0.090156918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,0,30,0,1,0.7,262.6,-0.694169814,-0.090156918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,1,0,0,1,0.7,264.8,-0.697119079,-0.063442806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,1,30,0,0,0.7,264.8,-0.697119079,-0.063442806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,2,0,0,8,0.7,267.7,-0.699436077,-0.028092255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,2,30,0,10,0.7,267.7,-0.699436077,-0.028092255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,3,0,0,10,0.7,270.8,-0.699931767,0.009773526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,3,30,0,4,0.7,270.8,-0.699931767,0.009773526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,4,0,0,4,0.7,273.4,-0.69876788,0.041514462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,4,30,0,1,0.7,273.4,-0.69876788,0.041514462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,5,0,0,0,0.7,275.2,-0.697119079,0.063442806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,5,30,0,0,0.7,275.2,-0.697119079,0.063442806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,6,0,0,1,0.7,273.9,-0.698378995,0.047610703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,6,30,0,0,0.7,273.9,-0.698378995,0.047610703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,7,0,0,1,0.7,270.6,-0.699961619,0.007330249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,7,30,0,0,0.7,270.6,-0.699961619,0.007330249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,8,0,127,0,0.7,270.2,-0.699995735,0.002443456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,8,30,380,0,0.7,270.2,-0.699995735,0.002443456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,9,0,510,0,0.8,280.2,-0.787356486,0.141667792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,9,30,614,0,0.8,280.2,-0.787356486,0.141667792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,10,0,695,0,0.9,294.5,-0.818965144,0.373223918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,10,30,96,4,0.9,294.5,-0.818965144,0.373223918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,11,0,0,4,0.9,301,-0.771450571,0.463534267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,11,30,508,4,0.8,301,-0.685733841,0.41203046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,12,0,107,4,0.8,305.1,-0.654519774,0.460004202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,12,30,502,4,0.8,305.1,-0.654519774,0.460004202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,13,0,0,4,0.8,310.8,-0.605596045,0.522736483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,13,30,197,4,0.7,310.8,-0.529896539,0.457394423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,14,0,712,7,0.7,318.5,-0.463834034,0.524269005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,14,30,784,1,0.6,318.5,-0.397572029,0.449373432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,15,0,728,1,0.6,328.3,-0.315282991,0.510486666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,15,30,648,1,0.5,328.3,-0.262735826,0.425405555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,16,0,527,4,0.5,339.5,-0.175103691,0.468336095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,16,30,328,0,0.5,339.5,-0.175103691,0.468336095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,17,0,0,0,0.5,349.7,-0.089401108,0.491942519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,17,30,0,0,0.5,349.7,-0.089401108,0.491942519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,18,0,0,0,0.5,359.3,-0.0061085,0.499962685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,18,30,0,0,0.5,359.3,-0.0061085,0.499962685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,19,0,0,0,0.6,10.8,0.112428789,0.58937235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,19,30,0,0,0.6,10.8,0.112428789,0.58937235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,20,0,0,0,0.6,25,0.253570957,0.543784672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,20,30,0,0,0.6,25,0.253570957,0.543784672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,21,0,0,0,0.6,39.3,0.380028524,0.464304126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,21,30,0,1,0.6,39.3,0.380028524,0.464304126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,22,0,0,0,0.6,52.6,0.476648772,0.364425504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,22,30,0,0,0.6,52.6,0.476648772,0.364425504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,23,0,0,0,0.7,61.8,0.616912416,0.330785535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,1,23,30,0,7,0.7,61.8,0.616912416,0.330785535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,0,0,0,7,0.7,69.6,0.656097393,0.244000433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,0,30,0,7,0.6,69.6,0.562369194,0.209143228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,1,0,0,7,0.6,77.8,0.586449537,0.126794878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,1,30,0,7,0.5,77.8,0.488707947,0.105662398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,2,0,0,7,0.5,81.1,0.493979933,0.077355193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,2,30,0,7,0.5,81.1,0.493979933,0.077355193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,3,0,0,7,0.6,85.4,0.598067327,0.048119355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,3,30,0,7,0.6,85.4,0.598067327,0.048119355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,4,0,0,7,0.6,89.3,0.599955222,0.007330201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,4,30,0,7,0.6,89.3,0.599955222,0.007330201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,5,0,0,7,0.6,89.8,0.599996345,0.002094391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,5,30,0,7,0.6,89.8,0.599996345,0.002094391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,6,0,0,7,0.7,89.4,0.699961619,0.007330249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,6,30,0,7,0.7,89.4,0.699961619,0.007330249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,7,0,0,7,0.7,92.9,0.69910355,-0.035415058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,7,30,0,7,0.7,92.9,0.69910355,-0.035415058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,8,0,0,6,0.8,97.6,0.792972432,-0.105805112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,8,30,0,7,0.8,97.6,0.792972432,-0.105805112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,9,0,111,7,0.8,101.1,0.785034131,-0.154017573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,9,30,0,7,0.8,101.1,0.785034131,-0.154017573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,10,0,348,7,0.8,106.1,0.768623323,-0.221851723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,10,30,214,7,0.8,106.1,0.768623323,-0.221851723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,11,0,120,7,0.9,109.3,0.849420856,-0.297462953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,11,30,23,7,0.9,109.3,0.849420856,-0.297462953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,12,0,37,7,0.9,114,0.822190912,-0.366062979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,12,30,16,7,0.9,114,0.822190912,-0.366062979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,13,0,32,7,0.9,121.1,0.770640376,-0.464879996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,13,30,28,6,0.9,121.1,0.770640376,-0.464879996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,14,0,11,6,1,120.4,0.862513669,-0.506033764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,14,30,19,6,1,120.4,0.862513669,-0.506033764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,15,0,33,6,1,117.1,0.890212805,-0.455544907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,15,30,166,7,1,117.1,0.890212805,-0.455544907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,16,0,92,6,1.1,117.5,0.975711916,-0.507923475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,16,30,37,7,1.1,117.5,0.975711916,-0.507923475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,17,0,0,7,1.1,120.4,0.948765036,-0.556637141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,17,30,0,6,1.1,120.4,0.948765036,-0.556637141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,18,0,0,7,1.2,124.7,0.986572849,-0.683135428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,18,30,0,6,1.2,124.7,0.986572849,-0.683135428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,19,0,0,6,1.3,127.7,1.028590593,-0.794985152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,19,30,0,6,1.3,127.7,1.028590593,-0.794985152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,20,0,0,6,1.4,128.8,1.091073151,-0.877245336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,20,30,0,6,1.5,128.8,1.169006947,-0.939905717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,21,0,0,6,1.6,137.2,1.087106087,-1.173967783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,21,30,0,6,1.6,137.2,1.087106087,-1.173967783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,22,0,0,6,1.7,141.6,1.055951226,-1.332278877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,22,30,0,6,1.5,141.6,0.93172167,-1.175540186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,23,0,0,6,1.4,149,0.721053305,-1.200034221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,23,30,0,6,1.2,149,0.61804569,-1.028600761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,0,0,0,6,1.1,159.8,0.379828019,-1.032342325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,0,30,0,6,1,159.8,0.345298199,-0.938493023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,1,0,0,6,0.9,151.1,0.434954145,-0.787918074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,1,30,0,6,0.8,151.1,0.386625907,-0.700371622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,2,0,0,6,0.8,146.6,0.440384592,-0.667878291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,2,30,0,6,0.7,146.6,0.385336518,-0.584393504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,3,0,0,6,0.6,145.3,0.341567714,-0.493286425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,3,30,0,6,0.5,145.3,0.284639762,-0.411072021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,4,0,0,6,0.5,151.1,0.241641192,-0.437732264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,4,30,0,7,0.5,151.1,0.241641192,-0.437732264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,5,0,0,4,0.5,181.9,-0.016577589,-0.499725108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,5,30,0,4,0.6,181.9,-0.019893107,-0.59967013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,6,0,0,4,0.7,220.3,-0.452752846,-0.533867831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,6,30,0,4,0.8,220.3,-0.517431824,-0.610134664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,7,0,0,4,0.9,243.3,-0.804034249,-0.404387099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,7,30,0,4,0.9,243.3,-0.804034249,-0.404387099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,8,0,61,1,1,252.4,-0.953190668,-0.302369891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,8,30,0,4,1,252.4,-0.953190668,-0.302369891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,9,0,0,4,1,253.5,-0.958819735,-0.284015345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,9,30,0,4,1,253.5,-0.958819735,-0.284015345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,10,0,230,4,1,250.3,-0.941470545,-0.337095258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,10,30,185,8,1,250.3,-0.941470545,-0.337095258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,11,0,555,4,1,247.2,-0.921863152,-0.387515586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,11,30,45,4,0.9,247.2,-0.829676836,-0.348764028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,12,0,59,4,0.9,245.9,-0.82155076,-0.367497414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,12,30,195,4,0.9,245.9,-0.82155076,-0.367497414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,13,0,0,4,0.9,246.3,-0.824096334,-0.361752999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,13,30,634,1,0.9,246.3,-0.824096334,-0.361752999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,14,0,295,4,0.9,246.7,-0.826601743,-0.355990952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,14,30,331,4,0.9,246.7,-0.826601743,-0.355990952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,15,0,120,4,0.9,247.2,-0.829676836,-0.348764028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,15,30,215,4,0.9,247.2,-0.829676836,-0.348764028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,16,0,89,4,0.9,248.5,-0.837375811,-0.329851104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,16,30,142,0,0.9,248.5,-0.837375811,-0.329851104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,17,0,0,4,0.9,249.7,-0.844100041,-0.312242086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,17,30,0,4,0.9,249.7,-0.844100041,-0.312242086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,18,0,0,4,0.9,250.6,-0.848900392,-0.298945019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,18,30,0,1,0.9,250.6,-0.848900392,-0.298945019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,19,0,0,0,0.9,251.6,-0.85398841,-0.284084133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,19,30,0,0,0.9,251.6,-0.85398841,-0.284084133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,20,0,0,0,0.9,252.3,-0.857395333,-0.273629755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,20,30,0,4,0.9,252.3,-0.857395333,-0.273629755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,21,0,0,8,0.9,251.7,-0.85448293,-0.28259321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
