Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1056489,-,-,-,41.01,-80.34,-5,295,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,Cloud Type,Wind Speed,Wind Direction
2016,1,1,0,0,0,8,0.6000000000000001,251.0
2016,1,1,0,30,0,8,0.6000000000000001,251.0
2016,1,1,1,0,0,8,0.6000000000000001,251.70000000000002
2016,1,1,1,30,0,4,0.6000000000000001,251.70000000000002
2016,1,1,2,0,0,8,0.6000000000000001,251.9
2016,1,1,2,30,0,4,0.6000000000000001,251.9
2016,1,1,3,0,0,4,0.6000000000000001,250.60000000000002
2016,1,1,3,30,0,4,0.6000000000000001,250.60000000000002
2016,1,1,4,0,0,4,0.6000000000000001,248.60000000000002
2016,1,1,4,30,0,4,0.6000000000000001,248.60000000000002
2016,1,1,5,0,0,4,0.6000000000000001,247.5
2016,1,1,5,30,0,4,0.6000000000000001,247.5
2016,1,1,6,0,0,4,0.6000000000000001,248.5
2016,1,1,6,30,0,4,0.6000000000000001,248.5
2016,1,1,7,0,0,4,0.7000000000000001,250.10000000000002
2016,1,1,7,30,0,4,0.7000000000000001,250.10000000000002
2016,1,1,8,0,0,4,0.7000000000000001,250.9
2016,1,1,8,30,85,4,0.8,250.9
2016,1,1,9,0,134,4,0.9,253.8
2016,1,1,9,30,168,4,0.9,253.8
2016,1,1,10,0,190,4,1.0,257.6
2016,1,1,10,30,228,4,1.0,257.6
2016,1,1,11,0,14,4,1.0,259.8
2016,1,1,11,30,104,4,1.0,259.8
2016,1,1,12,0,208,4,1.0,261.7
2016,1,1,12,30,65,4,0.9,261.7
2016,1,1,13,0,0,4,0.9,263.5
2016,1,1,13,30,0,4,0.8,263.5
2016,1,1,14,0,0,4,0.8,264.0
2016,1,1,14,30,0,4,0.8,264.0
2016,1,1,15,0,0,4,0.8,264.0
2016,1,1,15,30,0,4,0.7000000000000001,264.0
2016,1,1,16,0,0,4,0.7000000000000001,266.3
2016,1,1,16,30,0,4,0.7000000000000001,266.3
2016,1,1,17,0,0,4,0.7000000000000001,271.3
2016,1,1,17,30,0,4,0.7000000000000001,271.3
2016,1,1,18,0,0,4,0.7000000000000001,276.7
2016,1,1,18,30,0,4,0.7000000000000001,276.7
2016,1,1,19,0,0,4,0.7000000000000001,277.8
2016,1,1,19,30,0,4,0.7000000000000001,277.8
2016,1,1,20,0,0,4,0.7000000000000001,276.90000000000003
2016,1,1,20,30,0,4,0.7000000000000001,276.90000000000003
2016,1,1,21,0,0,4,0.7000000000000001,276.5
2016,1,1,21,30,0,4,0.6000000000000001,276.5
2016,1,1,22,0,0,8,0.6000000000000001,272.8
2016,1,1,22,30,0,8,0.5,272.8
2016,1,1,23,0,0,4,0.5,265.40000000000003
2016,1,1,23,30,0,4,0.5,265.40000000000003
2016,1,2,0,0,0,8,0.5,254.9
2016,1,2,0,30,0,8,0.5,254.9
2016,1,2,1,0,0,4,0.5,248.4
2016,1,2,1,30,0,4,0.5,248.4
2016,1,2,2,0,0,8,0.5,244.9
2016,1,2,2,30,0,4,0.5,244.9
2016,1,2,3,0,0,4,0.5,241.9
2016,1,2,3,30,0,4,0.5,241.9
2016,1,2,4,0,0,4,0.5,236.60000000000002
2016,1,2,4,30,0,4,0.5,236.60000000000002
2016,1,2,5,0,0,4,0.5,227.9
2016,1,2,5,30,0,4,0.5,227.9
2016,1,2,6,0,0,4,0.5,219.5
2016,1,2,6,30,0,4,0.5,219.5
2016,1,2,7,0,0,4,0.5,213.60000000000002
2016,1,2,7,30,0,4,0.5,213.60000000000002
2016,1,2,8,0,0,4,0.6000000000000001,218.9
2016,1,2,8,30,0,4,0.6000000000000001,218.9
2016,1,2,9,0,0,4,0.7000000000000001,232.4
2016,1,2,9,30,0,4,0.7000000000000001,232.4
2016,1,2,10,0,0,4,0.8,243.8
2016,1,2,10,30,0,4,0.8,243.8
2016,1,2,11,0,0,4,0.9,249.20000000000002
2016,1,2,11,30,0,4,0.9,249.20000000000002
2016,1,2,12,0,0,4,0.9,251.70000000000002
2016,1,2,12,30,0,4,0.8,251.70000000000002
2016,1,2,13,0,0,4,0.8,250.70000000000002
2016,1,2,13,30,0,4,0.8,250.70000000000002
2016,1,2,14,0,0,4,0.8,247.5
2016,1,2,14,30,0,4,0.7000000000000001,247.5
2016,1,2,15,0,0,4,0.7000000000000001,243.60000000000002
2016,1,2,15,30,0,4,0.6000000000000001,243.60000000000002
2016,1,2,16,0,0,4,0.5,236.20000000000002
2016,1,2,16,30,0,4,0.5,236.20000000000002
2016,1,2,17,0,0,1,0.5,231.20000000000002
2016,1,2,17,30,0,1,0.4,231.20000000000002
2016,1,2,18,0,0,1,0.4,226.8
2016,1,2,18,30,0,1,0.4,226.8
2016,1,2,19,0,0,1,0.4,219.9
2016,1,2,19,30,0,1,0.4,219.9
2016,1,2,20,0,0,1,0.5,214.60000000000002
2016,1,2,20,30,0,1,0.5,214.60000000000002
2016,1,2,21,0,0,1,0.5,211.70000000000002
2016,1,2,21,30,0,1,0.5,211.70000000000002
2016,1,2,22,0,0,1,0.6000000000000001,210.3
2016,1,2,22,30,0,1,0.6000000000000001,210.3
