Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1048736,-,-,-,40.05,-80.7,-5,281,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,Cloud Type,Wind Speed,Wind Direction
2018,1,1,0,0,0,8,0.30000000000000004,297
2018,1,1,0,30,0,8,0.30000000000000004,297
2018,1,1,1,0,0,8,0.30000000000000004,297
2018,1,1,1,30,0,8,0.30000000000000004,297
2018,1,1,2,0,0,8,0.4,298
2018,1,1,2,30,0,8,0.4,296
2018,1,1,3,0,0,8,0.4,294
2018,1,1,3,30,0,8,0.4,290
2018,1,1,4,0,0,8,0.30000000000000004,285
2018,1,1,4,30,0,8,0.30000000000000004,281
2018,1,1,5,0,0,8,0.30000000000000004,277
2018,1,1,5,30,0,8,0.30000000000000004,274
2018,1,1,6,0,0,8,0.30000000000000004,272
2018,1,1,6,30,0,8,0.30000000000000004,269
2018,1,1,7,0,0,8,0.4,265
2018,1,1,7,30,0,7,0.30000000000000004,261
2018,1,1,8,0,157,8,0.30000000000000004,258
2018,1,1,8,30,389,8,0.30000000000000004,258
2018,1,1,9,0,542,8,0.30000000000000004,259
2018,1,1,9,30,699,7,0.4,262
2018,1,1,10,0,777,4,0.4,265
2018,1,1,10,30,465,4,0.5,268
2018,1,1,11,0,319,4,0.5,270
2018,1,1,11,30,330,4,0.5,271
2018,1,1,12,0,489,4,0.5,272
2018,1,1,12,30,612,4,0.6000000000000001,273
2018,1,1,13,0,511,4,0.6000000000000001,273
2018,1,1,13,30,692,4,0.6000000000000001,274
2018,1,1,14,0,310,4,0.6000000000000001,275
2018,1,1,14,30,115,4,0.6000000000000001,277
2018,1,1,15,0,171,4,0.5,278
2018,1,1,15,30,319,4,0.5,279
2018,1,1,16,0,221,4,0.5,281
2018,1,1,16,30,103,4,0.5,281
2018,1,1,17,0,17,4,0.4,280
2018,1,1,17,30,0,4,0.4,280
2018,1,1,18,0,0,4,0.4,280
2018,1,1,18,30,0,4,0.4,280
2018,1,1,19,0,0,4,0.4,277
2018,1,1,19,30,0,4,0.4,274
2018,1,1,20,0,0,4,0.4,271
2018,1,1,20,30,0,4,0.4,269
2018,1,1,21,0,0,4,0.4,266
2018,1,1,21,30,0,4,0.4,264
2018,1,1,22,0,0,4,0.4,261
2018,1,1,22,30,0,4,0.4,260
2018,1,1,23,0,0,4,0.4,260
2018,1,1,23,30,0,4,0.4,260
2018,1,2,0,0,0,4,0.4,261
2018,1,2,0,30,0,4,0.4,261
2018,1,2,1,0,0,4,0.4,262
2018,1,2,1,30,0,4,0.4,262
2018,1,2,2,0,0,4,0.4,262
2018,1,2,2,30,0,4,0.4,261
2018,1,2,3,0,0,4,0.4,260
2018,1,2,3,30,0,4,0.4,259
2018,1,2,4,0,0,4,0.4,257
2018,1,2,4,30,0,4,0.4,255
2018,1,2,5,0,0,4,0.4,253
2018,1,2,5,30,0,4,0.4,252
2018,1,2,6,0,0,4,0.4,250
2018,1,2,6,30,0,4,0.4,248
2018,1,2,7,0,0,4,0.4,246
2018,1,2,7,30,0,4,0.4,245
2018,1,2,8,0,43,4,0.4,243
2018,1,2,8,30,112,4,0.4,243
2018,1,2,9,0,212,4,0.5,242
2018,1,2,9,30,311,4,0.5,242
2018,1,2,10,0,294,4,0.5,241
2018,1,2,10,30,309,4,0.5,241
2018,1,2,11,0,452,4,0.5,240
2018,1,2,11,30,683,4,0.5,240
2018,1,2,12,0,829,4,0.5,240
2018,1,2,12,30,870,4,0.5,240
2018,1,2,13,0,881,4,0.5,241
2018,1,2,13,30,849,4,0.5,242
2018,1,2,14,0,887,4,0.5,242
2018,1,2,14,30,882,4,0.5,241
2018,1,2,15,0,796,4,0.5,240
2018,1,2,15,30,685,4,0.4,237
2018,1,2,16,0,542,4,0.4,233
2018,1,2,16,30,351,4,0.4,229
2018,1,2,17,0,119,4,0.4,225
2018,1,2,17,30,0,4,0.4,222
2018,1,2,18,0,0,4,0.4,220
2018,1,2,18,30,0,4,0.4,220
2018,1,2,19,0,0,4,0.4,216
2018,1,2,19,30,0,4,0.4,215
2018,1,2,20,0,0,4,0.4,213
2018,1,2,20,30,0,8,0.4,212
2018,1,2,21,0,0,8,0.4,211
2018,1,2,21,30,0,4,0.4,210
2018,1,2,22,0,0,8,0.4,209
2018,1,2,22,30,0,8,0.4,208
2018,1,2,23,0,0,8,0.4,207
2018,1,2,23,30,0,4,0.4,204
2018,1,3,0,0,0,4,0.4,202
2018,1,3,0,30,0,4,0.4,199
2018,1,3,1,0,0,8,0.30000000000000004,197
2018,1,3,1,30,0,8,0.30000000000000004,193
2018,1,3,2,0,0,8,0.30000000000000004,190
2018,1,3,2,30,0,8,0.30000000000000004,189
2018,1,3,3,0,0,8,0.30000000000000004,188
2018,1,3,3,30,0,8,0.30000000000000004,189
2018,1,3,4,0,0,0,0.30000000000000004,191
2018,1,3,4,30,0,0,0.30000000000000004,191
2018,1,3,5,0,0,8,0.4,192
2018,1,3,5,30,0,8,0.4,192
2018,1,3,6,0,0,8,0.4,191
2018,1,3,6,30,0,8,0.4,188
2018,1,3,7,0,0,8,0.4,185
2018,1,3,7,30,0,8,0.4,185
2018,1,3,8,0,167,7,0.4,185
2018,1,3,8,30,394,8,0.30000000000000004,184
2018,1,3,9,0,582,8,0.2,182
2018,1,3,9,30,768,4,0.30000000000000004,196
2018,1,3,10,0,736,4,0.4,211
2018,1,3,10,30,800,4,0.4,211
2018,1,3,11,0,853,4,0.4,212
2018,1,3,11,30,859,4,0.5,209
2018,1,3,12,0,877,4,0.5,207
2018,1,3,12,30,895,4,0.5,206
2018,1,3,13,0,923,0,0.5,204
2018,1,3,13,30,900,0,0.5,206
2018,1,3,14,0,901,0,0.4,207
2018,1,3,14,30,878,0,0.4,206
2018,1,3,15,0,786,4,0.4,206
2018,1,3,15,30,596,4,0.30000000000000004,204
2018,1,3,16,0,461,4,0.2,202
2018,1,3,16,30,276,4,0.2,208
2018,1,3,17,0,84,4,0.2,213
2018,1,3,17,30,0,4,0.2,226
