Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1050104,-,-,-,40.37,-80.62,-5,259,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,Cloud Type,Wind Speed,Wind Direction
2015,1,1,0,0,0,0,0.6000000000000001,245.4
2015,1,1,0,30,0,0,0.6000000000000001,245.4
2015,1,1,1,0,0,0,0.6000000000000001,246.4
2015,1,1,1,30,0,0,0.6000000000000001,246.4
2015,1,1,2,0,0,0,0.6000000000000001,248.5
2015,1,1,2,30,0,0,0.6000000000000001,248.5
2015,1,1,3,0,0,0,0.6000000000000001,247.9
2015,1,1,3,30,0,0,0.5,247.9
2015,1,1,4,0,0,0,0.5,244.70000000000002
2015,1,1,4,30,0,0,0.5,244.70000000000002
2015,1,1,5,0,0,0,0.5,239.3
2015,1,1,5,30,0,0,0.5,239.3
2015,1,1,6,0,0,0,0.5,234.3
2015,1,1,6,30,0,0,0.5,234.3
2015,1,1,7,0,0,0,0.5,228.4
2015,1,1,7,30,0,0,0.5,228.4
2015,1,1,8,0,246,0,0.6000000000000001,221.9
2015,1,1,8,30,521,0,0.6000000000000001,221.9
2015,1,1,9,0,664,0,0.7000000000000001,221.9
2015,1,1,9,30,756,0,0.7000000000000001,221.9
2015,1,1,10,0,827,0,0.8,226.10000000000002
2015,1,1,10,30,867,0,0.8,226.10000000000002
2015,1,1,11,0,889,0,0.8,231.60000000000002
2015,1,1,11,30,905,0,0.8,231.60000000000002
2015,1,1,12,0,904,1,0.9,236.20000000000002
2015,1,1,12,30,531,4,0.9,236.20000000000002
2015,1,1,13,0,377,4,0.9,238.8
2015,1,1,13,30,491,4,0.8,238.8
2015,1,1,14,0,719,7,0.8,239.5
2015,1,1,14,30,753,7,0.8,239.5
2015,1,1,15,0,305,4,0.8,240.20000000000002
2015,1,1,15,30,685,1,0.7000000000000001,240.20000000000002
2015,1,1,16,0,562,1,0.7000000000000001,239.0
2015,1,1,16,30,384,1,0.6000000000000001,239.0
2015,1,1,17,0,0,4,0.6000000000000001,239.20000000000002
2015,1,1,17,30,0,4,0.6000000000000001,239.20000000000002
2015,1,1,18,0,0,4,0.6000000000000001,242.10000000000002
2015,1,1,18,30,0,4,0.6000000000000001,242.10000000000002
2015,1,1,19,0,0,7,0.6000000000000001,245.4
2015,1,1,19,30,0,7,0.6000000000000001,245.4
2015,1,1,20,0,0,7,0.6000000000000001,246.8
